team_id,date,function_calls,query_execution_ms,peak_concurrent_queries,db_bandwidth_gb,db_storage_gb
126796,2026-07-18,673490,4687104,0.257978,7.861,3.27
126796,2026-07-19,766989,6550048,2.056706,11.008,3.376
126796,2026-07-20,1331611,8235575,0.65839,24.267,3.305
126796,2026-07-21,929087,7086675,0.518399,10.836,3.402
126796,2026-07-22,724823,4885133,1.684509,13.137,3.357
126796,2026-07-23,787539,6214852,0.37198,10.722,3.364
126796,2026-07-24,794701,6158246,0.361382,11.981,3.335
126796,2026-07-25,709944,5045240,0.378499,10.45,3.221
126796,2026-07-26,1250299,8888009,0.56898,19.384,3.267
126796,2026-07-27,2780711,21985532,1.54408,34.951,3.188
126796,2026-07-28,1032784,7935636,0.36883,17.441,3.178
126796,2026-07-29,931191,7096033,0.354937,12.162,3.127
126796,2026-07-30,1335254,8474492,0.815891,22.47,3.388
126796,2026-07-31,1350668,9588057,1.187969,22.091,3.287
126796,2026-08-01,1014343,6100144,0.379793,15.479,3.276
126796,2026-08-02,1001775,6951025,0.34535,14.899,3.362
126796,2026-08-03,1495896,11248337,0.741244,27.871,3.188
126796,2026-08-04,1709673,12686383,2.095755,29.012,3.158
126796,2026-08-05,860283,6952029,0.408733,12.932,3.169
126796,2026-08-06,717251,4159692,1.317261,11.375,3.318
126796,2026-08-07,1501414,12704378,1.183528,24.266,3.186
126796,2026-08-08,702499,4751469,0.377523,11.703,3.236
126796,2026-08-09,1343145,9442650,0.426557,27.308,3.193
126796,2026-08-10,1325397,8099859,1.323397,24.837,3.222
126796,2026-08-11,1243892,9022279,0.501927,23.663,3.241
126796,2026-08-12,2176401,11683185,0.72944,30.05,3.265
126796,2026-08-13,1270275,9713601,0.514475,23.356,3.249
126796,2026-08-14,1362065,10276516,3.064609,22.212,3.138
126796,2026-08-15,1456998,10694296,1.032696,25.326,3.219
126796,2026-08-16,1318726,9791939,0.962633,16.342,3.193
126796,2026-08-17,1258319,9109915,0.913346,21.249,3.16
126796,2026-08-18,1432850,12637207,0.892835,19.843,3.199
127270,2026-05-21,6,164,4.4e-05,0.0,7.191
127270,2026-05-22,6,133,6e-06,0.0,6.88
127270,2026-05-23,0,0,0.0,0.0,6.947
127270,2026-05-24,0,0,0.0,0.0,6.851
127270,2026-05-25,0,0,0.0,0.0,7.25
127270,2026-05-26,6,150,8e-06,0.0,7.387
127270,2026-05-27,6,131,1e-05,0.0,6.865
127270,2026-05-28,0,0,0.0,0.0,7.387
127270,2026-05-29,4,95,9e-06,0.0,7.144
127270,2026-05-30,3,80,6e-06,0.0,7.434
127270,2026-05-31,4,85,6e-06,0.0,7.179
127270,2026-06-01,0,0,0.0,0.0,7.26
127270,2026-06-02,0,0,0.0,0.0,7.396
127270,2026-06-03,5,108,5e-06,0.0,7.444
127270,2026-06-04,7,118,9e-06,0.0,7.354
127270,2026-06-05,5,96,5e-06,0.0,7.644
127270,2026-06-06,0,0,0.0,0.0,7.56
127270,2026-06-07,11,290,2.1e-05,0.0,7.652
127270,2026-06-08,7,156,8e-06,0.0,7.815
127270,2026-06-09,0,0,0.0,0.0,7.69
127270,2026-06-10,0,0,0.0,0.0,7.588
127270,2026-06-11,0,0,0.0,0.0,8.011
127270,2026-06-12,5,116,4e-06,0.0,7.99
127270,2026-06-13,3,63,1e-05,0.0,7.862
127270,2026-06-14,4,98,7e-06,0.0,8.193
127270,2026-06-15,0,0,0.0,0.0,7.901
127270,2026-06-16,0,0,0.0,0.0,8.269
127270,2026-06-17,3,66,3e-06,0.0,8.018
127270,2026-06-18,4,89,1e-05,0.0,8.043
127270,2026-06-19,5,119,7e-06,0.0,7.768
127270,2026-06-20,5,116,7e-06,0.0,8.385
127270,2026-06-21,0,0,0.0,0.0,8.369
127270,2026-06-22,0,0,0.0,0.0,8.103
127270,2026-06-23,0,0,0.0,0.0,8.48
127270,2026-06-24,5,113,1.4e-05,0.0,8.586
127270,2026-06-25,5,93,6e-06,0.0,8.427
127270,2026-06-26,0,0,0.0,0.0,8.656
127270,2026-06-27,0,0,0.0,0.0,8.502
127270,2026-06-28,5,96,4e-06,0.0,8.417
127270,2026-06-29,0,0,0.0,0.0,8.41
127270,2026-06-30,0,0,0.0,0.0,8.455
127270,2026-07-01,5,125,6e-06,0.0,8.847
127270,2026-07-02,0,0,0.0,0.0,8.687
127270,2026-07-03,6,128,7e-06,0.0,8.804
127270,2026-07-04,0,0,0.0,0.0,8.712
127270,2026-07-05,5,127,1.1e-05,0.0,9.135
127270,2026-07-06,8,150,9e-06,0.0,8.999
127270,2026-07-07,0,0,0.0,0.0,9.104
127270,2026-07-08,7,175,1.3e-05,0.0,9.118
127270,2026-07-09,0,0,0.0,0.0,9.039
127270,2026-07-10,8,182,1.1e-05,0.0,9.24
127270,2026-07-11,0,0,0.0,0.0,9.299
127270,2026-07-12,0,0,0.0,0.0,9.103
127270,2026-07-13,0,0,0.0,0.0,9.241
127270,2026-07-14,5,111,7e-06,0.0,9.259
127270,2026-07-15,0,0,0.0,0.0,9.44
127270,2026-07-16,6,178,1e-05,0.0,9.41
127270,2026-07-17,0,0,0.0,0.0,9.845
127270,2026-07-18,0,0,0.0,0.0,9.682
127270,2026-07-19,3,62,4e-06,0.0,9.675
127270,2026-07-20,0,0,0.0,0.0,9.634
127270,2026-07-21,6,136,7e-06,0.0,9.588
127270,2026-07-22,7,173,2e-05,0.0,9.814
127270,2026-07-23,0,0,0.0,0.0,9.996
127270,2026-07-24,0,0,0.0,0.0,9.901
127270,2026-07-25,4,83,4e-06,0.0,9.752
127270,2026-07-26,3,62,3e-06,0.0,10.283
127270,2026-07-27,5,98,1.8e-05,0.0,10.054
127270,2026-07-28,0,0,0.0,0.0,9.875
127270,2026-07-29,5,103,7e-06,0.0,10.128
127270,2026-07-30,0,0,0.0,0.0,10.045
127270,2026-07-31,0,0,0.0,0.0,10.469
127270,2026-08-01,2,46,3e-06,0.0,10.229
127270,2026-08-02,0,0,0.0,0.0,10.466
127270,2026-08-03,0,0,0.0,0.0,10.581
127270,2026-08-04,0,0,0.0,0.0,10.326
127270,2026-08-05,0,0,0.0,0.0,10.431
127270,2026-08-06,3,58,3e-06,0.0,10.77
127270,2026-08-07,0,0,0.0,0.0,10.825
127270,2026-08-08,4,93,8e-06,0.0,11.134
127270,2026-08-09,0,0,0.0,0.0,10.865
127270,2026-08-10,0,0,0.0,0.0,10.576
127270,2026-08-11,0,0,0.0,0.0,10.93
127270,2026-08-12,0,0,0.0,0.0,11.07
127270,2026-08-13,0,0,0.0,0.0,11.185
127270,2026-08-14,0,0,0.0,0.0,11.018
127270,2026-08-15,3,63,4e-06,0.0,11.108
127270,2026-08-16,0,0,0.0,0.0,11.293
127270,2026-08-17,5,143,8e-06,0.0,11.438
127270,2026-08-18,0,0,0.0,0.0,11.379
127383,2026-05-21,15242,436238,0.012937,0.073,10.876
127383,2026-05-22,18789,423223,0.024314,0.13,10.756
127383,2026-05-23,10965,288098,0.015475,0.083,10.978
127383,2026-05-24,13888,337323,0.044047,0.097,10.381
127383,2026-05-25,15407,334617,0.035045,0.117,10.557
127383,2026-05-26,24365,473230,0.019922,0.182,10.828
127383,2026-05-27,22745,461182,0.036839,0.107,11.152
127383,2026-05-28,15254,318857,0.043792,0.142,11.049
127383,2026-05-29,30543,708997,0.066504,0.222,11.244
127383,2026-05-30,8469,168915,0.018447,0.071,10.745
127383,2026-05-31,15468,312726,0.018175,0.101,10.924
127383,2026-06-01,20703,462793,0.02947,0.134,10.586
127383,2026-06-02,23409,575520,0.038942,0.132,11.414
127383,2026-06-03,17405,404596,0.028913,0.154,11.062
127383,2026-06-04,20649,392848,0.178295,0.108,11.571
127383,2026-06-05,22022,585120,0.033706,0.125,11.154
127383,2026-06-06,9135,221019,0.012472,0.088,11.502
127383,2026-06-07,14051,384945,0.025055,0.075,11.595
127383,2026-06-08,16116,456111,0.019515,0.114,11.471
127383,2026-06-09,15052,311497,0.018571,0.079,11.473
127383,2026-06-10,16824,385007,0.051432,0.098,11.577
127383,2026-06-11,19314,423732,0.0137,0.111,11.803
127383,2026-06-12,19115,381624,0.021042,0.103,11.78
127383,2026-06-13,8836,177041,0.018687,0.061,12.278
127383,2026-06-14,12416,266068,0.036512,0.064,11.711
127383,2026-06-15,16091,335139,0.120783,0.119,11.787
127383,2026-06-16,21136,461983,0.070429,0.132,12.294
127383,2026-06-17,21478,460958,0.024234,0.159,12.179
127383,2026-06-18,14671,297211,0.022993,0.106,12.093
127383,2026-06-19,10771,224583,0.018845,0.073,11.928
127383,2026-06-20,13663,325009,0.030812,0.095,12.256
127383,2026-06-21,14382,235225,0.0179,0.167,12.533
127383,2026-06-22,11664,294294,0.01014,0.082,12.855
127383,2026-06-23,24455,614619,0.075665,0.127,12.941
127383,2026-06-24,22753,368368,0.02542,0.109,12.232
127383,2026-06-25,13159,285420,0.027956,0.117,12.603
127383,2026-06-26,12841,276058,0.019949,0.069,12.816
127383,2026-06-27,10090,271648,0.018423,0.083,12.369
127383,2026-06-28,10803,215593,0.013211,0.071,12.929
127383,2026-06-29,12471,278870,0.015792,0.092,12.772
127383,2026-06-30,18056,448654,0.038153,0.114,13.069
127383,2026-07-01,22661,424791,0.014908,0.143,12.735
127383,2026-07-02,28293,666067,0.064224,0.131,13.149
127383,2026-07-03,15269,395887,0.016465,0.1,12.817
127383,2026-07-04,5771,130767,0.008152,0.041,13.064
127383,2026-07-05,9384,219754,0.015118,0.071,13.196
127383,2026-07-06,10958,238975,0.038312,0.074,13.515
127383,2026-07-07,13098,269531,0.014819,0.086,13.306
127383,2026-07-08,14271,288664,0.018574,0.073,13.156
127383,2026-07-09,13321,278083,0.014081,0.096,13.584
127383,2026-07-10,11744,286393,0.009693,0.074,13.322
127383,2026-07-11,6632,154281,0.011488,0.042,13.231
127383,2026-07-12,5477,102128,0.008417,0.041,13.487
127383,2026-07-13,11423,219249,0.006927,0.072,13.709
127383,2026-07-14,12120,250068,0.043592,0.096,13.656
127383,2026-07-15,17580,439072,0.033946,0.095,13.551
127383,2026-07-16,16147,307877,0.031534,0.1,14.297
127383,2026-07-17,10651,267411,0.012533,0.083,13.848
127383,2026-07-18,7347,148247,0.009182,0.028,14.073
127383,2026-07-19,12324,196596,0.015612,0.091,14.145
127383,2026-07-20,13324,254855,0.01749,0.079,14.106
127383,2026-07-21,10107,184253,0.00719,0.063,14.471
127383,2026-07-22,15417,318093,0.01962,0.072,14.277
127383,2026-07-23,10079,243644,0.015507,0.072,14.328
127383,2026-07-24,10062,267781,0.016608,0.081,14.152
127383,2026-07-25,12763,285010,0.016763,0.07,14.35
127383,2026-07-26,11618,227744,0.006636,0.09,14.363
127383,2026-07-27,11151,204553,0.01189,0.075,14.752
127383,2026-07-28,10065,224644,0.029334,0.082,14.4
127383,2026-07-29,11854,276742,0.017501,0.068,15.199
127383,2026-07-30,10998,251523,0.016031,0.073,14.738
127383,2026-07-31,8247,172070,0.016644,0.042,14.569
127383,2026-08-01,5606,162721,0.006086,0.034,14.779
127383,2026-08-02,9121,180098,0.005496,0.051,14.964
127383,2026-08-03,17603,387036,0.020591,0.114,14.259
127383,2026-08-04,15312,305686,0.013553,0.069,14.952
127383,2026-08-05,6633,129440,0.010412,0.051,15.492
127383,2026-08-06,12121,314781,0.024416,0.074,15.114
127383,2026-08-07,14111,287803,0.011966,0.117,15.804
127383,2026-08-08,7952,198112,0.008498,0.05,15.231
127383,2026-08-09,5660,121018,0.014804,0.038,15.489
127383,2026-08-10,18830,428481,0.017768,0.149,15.34
127383,2026-08-11,8192,140794,0.007201,0.046,15.088
127383,2026-08-12,9554,209220,0.007756,0.067,15.838
127383,2026-08-13,13368,356686,0.033862,0.073,15.522
127383,2026-08-14,9791,213255,0.017516,0.07,15.406
127383,2026-08-15,12540,245516,0.007893,0.067,15.369
127383,2026-08-16,4359,97637,0.006286,0.03,15.73
127383,2026-08-17,6506,184671,0.011656,0.045,15.687
127383,2026-08-18,8392,211460,0.011528,0.047,15.871
127952,2026-05-21,444,24252,0.000337,0.042,0.033
127952,2026-05-22,456,20714,0.00024,0.033,0.035
127952,2026-05-23,270,14623,0.000185,0.021,0.034
127952,2026-05-24,508,29065,0.000423,0.046,0.035
127952,2026-05-25,652,46212,0.000882,0.057,0.034
127952,2026-05-26,386,22591,0.000287,0.032,0.034
127952,2026-05-27,892,56044,0.0012,0.059,0.036
127952,2026-05-28,556,29873,0.000346,0.042,0.036
127952,2026-05-29,729,33240,0.001146,0.05,0.036
127952,2026-05-30,485,22181,0.000266,0.03,0.037
127952,2026-05-31,395,18705,0.001143,0.036,0.035
127952,2026-06-01,1534,92634,0.001073,0.132,0.037
127952,2026-06-02,545,30565,0.000369,0.04,0.038
127952,2026-06-03,524,25216,0.000305,0.047,0.038
127952,2026-06-04,729,43676,0.000969,0.047,0.038
127952,2026-06-05,402,19712,0.000345,0.037,0.038
127952,2026-06-06,402,27187,0.000385,0.024,0.038
127952,2026-06-07,274,16758,0.001563,0.026,0.039
127952,2026-06-08,670,36055,0.000514,0.05,0.038
127952,2026-06-09,1045,57446,0.001015,0.087,0.04
127952,2026-06-10,606,37622,0.000436,0.054,0.04
127952,2026-06-11,605,38793,0.000719,0.053,0.04
127952,2026-06-12,507,26203,0.000304,0.038,0.041
127952,2026-06-13,599,32407,0.000491,0.062,0.041
127952,2026-06-14,546,29274,0.000451,0.036,0.041
127952,2026-06-15,1307,67560,0.001461,0.093,0.042
127952,2026-06-16,825,49079,0.000569,0.093,0.041
127952,2026-06-17,458,25661,0.000298,0.038,0.043
127952,2026-06-18,1306,70067,0.000811,0.12,0.041
127952,2026-06-19,730,48944,0.000567,0.048,0.043
127952,2026-06-20,403,22174,0.000448,0.024,0.043
127952,2026-06-21,327,21870,0.000803,0.022,0.042
127952,2026-06-22,649,39832,0.000577,0.054,0.044
127952,2026-06-23,339,20223,0.000329,0.028,0.044
127952,2026-06-24,658,35855,0.00043,0.052,0.046
127952,2026-06-25,923,59195,0.00177,0.067,0.044
127952,2026-06-26,710,38594,0.000678,0.061,0.046
127952,2026-06-27,522,23929,0.000279,0.058,0.045
127952,2026-06-28,425,20608,0.000378,0.032,0.046
127952,2026-06-29,437,24378,0.000283,0.047,0.047
127952,2026-06-30,1942,111055,0.002253,0.14,0.048
127952,2026-07-01,683,37423,0.000434,0.065,0.048
127952,2026-07-02,660,35124,0.000407,0.058,0.049
127952,2026-07-03,1245,70415,0.001096,0.128,0.047
127952,2026-07-04,521,26511,0.001548,0.033,0.048
127952,2026-07-05,239,11942,0.000139,0.02,0.048
127952,2026-07-06,707,40787,0.000473,0.068,0.049
127952,2026-07-07,1317,76821,0.00089,0.122,0.05
127952,2026-07-08,844,53674,0.000743,0.071,0.05
127952,2026-07-09,1038,63909,0.00074,0.076,0.048
127952,2026-07-10,1085,62070,0.000719,0.11,0.052
127952,2026-07-11,619,31206,0.000373,0.041,0.052
127952,2026-07-12,649,35820,0.000498,0.045,0.053
127952,2026-07-13,1110,63173,0.000732,0.1,0.053
127952,2026-07-14,674,32419,0.00039,0.051,0.053
127952,2026-07-15,677,38821,0.000685,0.044,0.052
127952,2026-07-16,602,36275,0.000458,0.073,0.055
127952,2026-07-17,888,58145,0.000673,0.077,0.054
127952,2026-07-18,413,21918,0.000574,0.047,0.056
127952,2026-07-19,448,21527,0.000304,0.039,0.055
127952,2026-07-20,1307,78076,0.000904,0.085,0.056
127952,2026-07-21,430,22613,0.000262,0.039,0.054
127952,2026-07-22,832,44307,0.000513,0.064,0.058
127952,2026-07-23,933,58755,0.000771,0.061,0.056
127952,2026-07-24,817,40145,0.000555,0.085,0.057
127952,2026-07-25,553,28679,0.000332,0.045,0.057
127952,2026-07-26,459,26044,0.000302,0.036,0.056
127952,2026-07-27,653,42328,0.000771,0.045,0.057
127952,2026-07-28,969,68106,0.001213,0.103,0.058
127952,2026-07-29,750,41506,0.000756,0.054,0.059
127952,2026-07-30,1342,78646,0.001014,0.103,0.061
127952,2026-07-31,810,37204,0.000431,0.08,0.061
127952,2026-08-01,774,46651,0.00054,0.059,0.063
127952,2026-08-02,420,23302,0.00027,0.031,0.061
127952,2026-08-03,1501,83544,0.001465,0.161,0.064
127952,2026-08-04,1101,57951,0.000671,0.121,0.065
127952,2026-08-05,1501,80942,0.001061,0.128,0.064
127952,2026-08-06,847,51126,0.000851,0.071,0.064
127952,2026-08-07,1891,90920,0.001388,0.158,0.066
127952,2026-08-08,1089,62704,0.001014,0.075,0.066
127952,2026-08-09,465,20414,0.000237,0.043,0.064
127952,2026-08-10,784,46657,0.000541,0.055,0.068
127952,2026-08-11,1742,95874,0.00111,0.148,0.065
127952,2026-08-12,1347,87091,0.001008,0.116,0.066
127952,2026-08-13,799,43441,0.000708,0.037,0.065
127952,2026-08-14,1208,61903,0.000717,0.1,0.069
127952,2026-08-15,641,29275,0.000339,0.047,0.066
127952,2026-08-16,400,23808,0.00037,0.035,0.071
127952,2026-08-17,618,39621,0.000849,0.054,0.07
127952,2026-08-18,891,46111,0.000534,0.069,0.068
128276,2026-05-21,461,14702,0.000171,0.038,0.249
128276,2026-05-22,432,11688,0.000136,0.046,0.245
128276,2026-05-23,135,3994,6.6e-05,0.016,0.248
128276,2026-05-24,141,5046,7.4e-05,0.017,0.251
128276,2026-05-25,367,11978,0.000139,0.028,0.254
128276,2026-05-26,349,11183,0.00013,0.03,0.258
128276,2026-05-27,352,10734,0.000132,0.038,0.256
128276,2026-05-28,389,12086,0.00017,0.039,0.256
128276,2026-05-29,392,14568,0.000169,0.037,0.254
128276,2026-05-30,136,3561,4.2e-05,0.016,0.255
128276,2026-05-31,147,3710,6.6e-05,0.016,0.264
128276,2026-06-01,321,7778,0.000108,0.03,0.266
128276,2026-06-02,286,10054,0.000117,0.025,0.265
128276,2026-06-03,308,8672,0.000329,0.031,0.272
128276,2026-06-04,361,10703,0.000156,0.033,0.275
128276,2026-06-05,366,12692,0.000147,0.037,0.276
128276,2026-06-06,116,4294,7.9e-05,0.01,0.268
128276,2026-06-07,104,2766,4.1e-05,0.011,0.274
128276,2026-06-08,334,10801,0.000126,0.043,0.275
128276,2026-06-09,303,9436,0.000148,0.029,0.279
128276,2026-06-10,287,7155,8.3e-05,0.023,0.278
128276,2026-06-11,283,7893,9.2e-05,0.026,0.284
128276,2026-06-12,309,8773,0.000102,0.03,0.292
128276,2026-06-13,91,2599,4.3e-05,0.012,0.288
128276,2026-06-14,103,3418,4e-05,0.009,0.285
128276,2026-06-15,319,9600,0.000112,0.036,0.296
128276,2026-06-16,316,10443,0.000121,0.035,0.3
128276,2026-06-17,269,6826,8e-05,0.028,0.293
128276,2026-06-18,332,11221,0.000197,0.037,0.289
128276,2026-06-19,282,6738,9.7e-05,0.033,0.297
128276,2026-06-20,97,2722,4.5e-05,0.008,0.308
128276,2026-06-21,95,2471,2.9e-05,0.01,0.306
128276,2026-06-22,262,8512,9.9e-05,0.029,0.311
128276,2026-06-23,274,7271,8.5e-05,0.023,0.316
128276,2026-06-24,248,8052,9.4e-05,0.03,0.318
128276,2026-06-25,276,7159,8.3e-05,0.029,0.308
128276,2026-06-26,313,9177,0.000158,0.032,0.318
128276,2026-06-27,96,2940,3.5e-05,0.008,0.323
128276,2026-06-28,94,2584,3.3e-05,0.008,0.314
128276,2026-06-29,244,6559,9.1e-05,0.026,0.339
128276,2026-06-30,240,7714,0.000147,0.026,0.323
128276,2026-07-01,266,8456,0.000112,0.025,0.328
128276,2026-07-02,334,11616,0.00015,0.031,0.344
128276,2026-07-03,269,7925,9.2e-05,0.023,0.33
128276,2026-07-04,88,2594,7.1e-05,0.007,0.336
128276,2026-07-05,81,2210,3.1e-05,0.009,0.331
128276,2026-07-06,232,8040,0.00013,0.034,0.346
128276,2026-07-07,249,6413,7.5e-05,0.02,0.332
128276,2026-07-08,285,10016,0.00012,0.035,0.338
128276,2026-07-09,243,7045,8.2e-05,0.021,0.333
128276,2026-07-10,229,6020,9e-05,0.02,0.347
128276,2026-07-11,66,2014,3e-05,0.006,0.353
128276,2026-07-12,85,2614,3.1e-05,0.007,0.357
128276,2026-07-13,216,5677,6.6e-05,0.018,0.351
128276,2026-07-14,207,5101,6e-05,0.019,0.363
128276,2026-07-15,182,6507,7.6e-05,0.016,0.355
128276,2026-07-16,305,6316,0.000194,0.027,0.366
128276,2026-07-17,233,7631,8.9e-05,0.029,0.365
128276,2026-07-18,66,1699,2.6e-05,0.005,0.375
128276,2026-07-19,65,1643,2.2e-05,0.01,0.374
128276,2026-07-20,169,4995,8.6e-05,0.017,0.39
128276,2026-07-21,232,8479,9.9e-05,0.029,0.384
128276,2026-07-22,219,6781,7.9e-05,0.022,0.371
128276,2026-07-23,206,6410,9.3e-05,0.019,0.394
128276,2026-07-24,196,5974,7e-05,0.023,0.399
128276,2026-07-25,66,2085,2.5e-05,0.008,0.385
128276,2026-07-26,80,2746,3.2e-05,0.007,0.395
128276,2026-07-27,199,5797,6.8e-05,0.02,0.396
128276,2026-07-28,209,5883,6.9e-05,0.021,0.412
128276,2026-07-29,182,5695,6.6e-05,0.015,0.402
128276,2026-07-30,200,6201,8.3e-05,0.016,0.395
128276,2026-07-31,192,4774,5.6e-05,0.017,0.398
128276,2026-08-01,59,1946,2.4e-05,0.007,0.417
128276,2026-08-02,62,1816,2.2e-05,0.008,0.395
128276,2026-08-03,185,4344,5.1e-05,0.021,0.424
128276,2026-08-04,172,5633,7e-05,0.016,0.418
128276,2026-08-05,208,5593,9.9e-05,0.027,0.423
128276,2026-08-06,160,4328,6.5e-05,0.013,0.428
128276,2026-08-07,197,5091,9.9e-05,0.022,0.432
128276,2026-08-08,51,1738,2.1e-05,0.006,0.424
128276,2026-08-09,56,1727,0.000106,0.005,0.42
128276,2026-08-10,187,4062,4.8e-05,0.016,0.44
128276,2026-08-11,207,6130,8.8e-05,0.02,0.444
128276,2026-08-12,172,5203,0.000289,0.013,0.449
128276,2026-08-13,172,4764,6.2e-05,0.016,0.451
128276,2026-08-14,162,3876,7.5e-05,0.008,0.437
128276,2026-08-15,62,1565,3.6e-05,0.006,0.464
128276,2026-08-16,62,1707,2e-05,0.008,0.465
128276,2026-08-17,146,3484,4.1e-05,0.01,0.464
128276,2026-08-18,145,4902,7.8e-05,0.012,0.453
128785,2026-05-21,5541,56331,0.009366,0.134,5.856
128785,2026-05-22,6470,63905,0.014561,0.149,5.918
128785,2026-05-23,3842,49701,0.008028,0.074,6.111
128785,2026-05-24,4096,48643,0.006487,0.084,5.959
128785,2026-05-25,6711,62750,0.011871,0.142,6.06
128785,2026-05-26,6295,65309,0.01024,0.148,6.232
128785,2026-05-27,5988,54674,0.00996,0.106,5.999
128785,2026-05-28,4850,50470,0.008663,0.113,6.2
128785,2026-05-29,5251,54038,0.010019,0.103,6.147
128785,2026-05-30,4425,40934,0.007683,0.095,6.415
128785,2026-05-31,4359,47651,0.003844,0.1,6.135
128785,2026-06-01,7090,85829,0.010999,0.139,6.269
128785,2026-06-02,4866,50002,0.011977,0.093,6.35
128785,2026-06-03,5212,58852,0.006289,0.091,6.548
128785,2026-06-04,5901,69467,0.009622,0.087,6.727
128785,2026-06-05,4402,43129,0.0076,0.073,6.332
128785,2026-06-06,5091,50224,0.009359,0.11,6.569
128785,2026-06-07,4436,38998,0.006752,0.087,6.525
128785,2026-06-08,4668,54961,0.010852,0.112,6.687
128785,2026-06-09,7509,69890,0.015515,0.185,6.748
128785,2026-06-10,6545,64874,0.005619,0.133,6.85
128785,2026-06-11,4852,53607,0.010434,0.095,6.812
128785,2026-06-12,4415,44085,0.010973,0.074,6.803
128785,2026-06-13,3110,31519,0.005417,0.063,6.86
128785,2026-06-14,4433,57809,0.008919,0.09,6.933
128785,2026-06-15,6987,71304,0.018245,0.136,6.957
128785,2026-06-16,4499,48390,0.005214,0.095,6.81
128785,2026-06-17,5247,54410,0.008683,0.101,7.007
128785,2026-06-18,4908,48581,0.006349,0.085,7.344
128785,2026-06-19,6283,60493,0.014518,0.144,7.239
128785,2026-06-20,5671,53054,0.009404,0.1,7.404
128785,2026-06-21,5424,49473,0.008535,0.095,7.092
128785,2026-06-22,5548,61384,0.009031,0.089,7.288
128785,2026-06-23,4295,46939,0.003445,0.078,7.263
128785,2026-06-24,6272,69827,0.008122,0.169,7.307
128785,2026-06-25,4872,43257,0.0037,0.105,7.566
128785,2026-06-26,4502,51881,0.005472,0.093,7.517
128785,2026-06-27,4424,51425,0.022665,0.097,7.616
128785,2026-06-28,3622,30768,0.004439,0.063,7.456
128785,2026-06-29,4452,44106,0.012774,0.111,7.63
128785,2026-06-30,3502,39691,0.005712,0.071,7.737
128785,2026-07-01,6538,65109,0.006691,0.111,7.864
128785,2026-07-02,4988,47364,0.011802,0.109,7.778
128785,2026-07-03,4109,46422,0.004648,0.07,7.896
128785,2026-07-04,2528,24743,0.003229,0.059,7.875
128785,2026-07-05,4468,51866,0.006913,0.133,7.972
128785,2026-07-06,3410,34288,0.007321,0.065,8.01
128785,2026-07-07,3846,33187,0.003029,0.075,7.731
128785,2026-07-08,6000,58281,0.016529,0.109,8.283
128785,2026-07-09,3865,38318,0.005126,0.076,8.328
128785,2026-07-10,5353,43910,0.008294,0.104,8.109
128785,2026-07-11,3587,45571,0.006581,0.067,8.163
128785,2026-07-12,4301,33793,0.003646,0.096,8.319
128785,2026-07-13,7796,92766,0.009521,0.147,8.344
128785,2026-07-14,4197,43534,0.006139,0.059,8.67
128785,2026-07-15,6189,66780,0.007064,0.092,8.45
128785,2026-07-16,3966,43084,0.004421,0.087,8.561
128785,2026-07-17,3313,35465,0.004513,0.051,8.451
128785,2026-07-18,3917,51590,0.004654,0.063,8.598
128785,2026-07-19,4637,41397,0.004673,0.088,8.763
128785,2026-07-20,3105,34839,0.005618,0.068,8.576
128785,2026-07-21,3847,40367,0.003885,0.074,8.935
